index,cafe,review,친절해요,커피가 맛있어요,인테리어가 멋져요,디저트가 맛있어요,매장이 청결해요,음료가 맛있어요,대화하기 좋아요,사진이 잘 나와요,뷰가 좋아요,가성비가 좋아요,집중하기 좋아요
3212,덕수궁 리에제와플,정동길 걸을땐 와플이 진리죠 들르기 전에 플친하구서 블루베리크림치즈 토핑을 무료로 받을 수 있었어요,0,0,0,0,0,0,0,0,0,0,0
3387,하이드앤시크,음료 디저트 맛있어요 찾아가는 길이 쉽지 않지만 매장도 넓어 쾌적하고 좋아요,0,0,1,1,0,1,0,0,0,0,0
3486,더 스팟 패뷸러스,인테리어와 뷰가 멋진 명동 카페에요 기대 이상으로 크게 만족하고 왔습니다 디저트랑 커피까지 다 맛있어요 근래 갔던 카페 중 최고였어요,0,1,1,1,0,0,0,0,1,0,0
3949,텅플래닛 성수,가방브랜드랑 콜라보한 케익을 먹고 싶었는데 품절되서 못먹었네요 내부 인테리어가 참 독특했어요 특히 머리가발 조명은 아직도 잊혀지지 않네요,0,0,1,0,0,0,0,0,0,0,0
2061,브알라 Cafe 대학로,자몽에이드 안달고 깔끔해요 아메리카노는 탄맛,0,0,0,0,0,0,0,0,0,0,0
842,달럽,아인슈페너 맛집이네요 아아도 맛있구 사진맛집 음식 맛집,0,1,0,0,0,0,0,1,0,0,0
534,카페죠꽁드,사장님도 넘 친절하시고 커피 뷰 화장실까지 빠지는 게 없어요 고양이도 넘 귀여워요 냥냥,1,1,0,0,1,0,0,0,1,0,0
798,부암동 몽유도원 도이창,평일에 드라이브삼아 커피마시러 나왔다 가봤는데 주차장 잘되어있어 좋았어요 주말엔 힘들듯 커피도 부드럽고 고소한 맛이라 목넘김도 좋았네요 가격대가 좀 부담스러워서 일부러 또 찾아오진 않을것같기도 밥값보다 더 나왔네요,0,1,0,0,0,0,0,0,0,0,0
4054,힘이나커피,월남커피 정말 맛있어요,0,1,0,0,0,0,0,0,0,0,0
1867,아마츄어작업실 광장시장점,올때마다 힐링되는곳이에요 문열고들어올때마다 여행을 시작하는것처럼 새로운공간이 기분좋은 곳입니다 무조건 강추에요,0,0,1,0,0,0,0,0,0,0,0
1729,카페기억,인테리어가 예뻐요 더 있고싶었는데 뒤에 예약해둔게 있어서 얼른 나가게 되어서 아쉬웠어요 썬캐쳐도 예쁘고 비교적 이른시간에 갔더니 조용한 느낌이라 좋았어요,0,0,1,0,0,0,0,0,0,0,1
1056,카페세줄,매장이 넓고 테이블은 많지 않아서 쾌적했어요 커피도 맛있었고 평창동 뷰가 탁 트여서 기분 좋은 시간이었네요 소품들이 아기자기하고 예쁘고 걸린 그림들 분위기도 좋았구요 사장님이 친절하세요,1,1,1,0,0,0,0,0,1,0,0
1823,브루다 종로구청,음료 다양하고 맛나요 좋아요,0,0,0,0,0,1,0,0,0,0,0
2780,위치스커피 파스텔드나따 대학로점,에그타르트랑 커피가 다른집들 훠어얼씬 맛나고 카페 분위기도 좋네요 게다가 젤라또도 너무 좋구,0,1,1,1,0,0,0,0,0,0,0
1521,카페 르꽁뜨,듣기 좋은 잔잔한 멜로디가 흘러나오는 곳 시끄럽지 않아서 대화나누기에도 좋고 혼자 휴식하러 오기에도 좋은 공간이에요 트러플 샌드위치 가격대비 양이 엄청 많고 빵이 커요 아몬드라떼 첫입 먹자마자 달달하고 고소해서 반했어요,0,1,0,1,0,0,1,0,0,1,0
2497,오바바,식감 너무 신기해요 뭔가 찹쌀 많이 들어간 떡느낌 호불호 갈릴거같은데 전 너무 맛있었어요,0,0,0,1,0,0,0,0,0,0,0
2670,인잇,커피 너무 맛있다해서 들린 인잇카페 역쉬 커피 너무 맛있고 사장님 너무 친절해요 단골집으로 완전 찜,1,1,0,0,0,0,0,0,0,0,0
2277,리본윈도우,분위기좋고 맛있는 브런치가게,0,0,1,0,0,0,0,0,0,0,0
2914,아토모스,성북동쪽 올 때마다 들러서 원두나 제로웨이스트 물품들 몇몇 사가는데 이번에 산 원두는 특히 특히 넘 맛있어요 콜드브루로 내려먹었는데 향기가 그래놀라랑 초콜릿두 넘 맛있어요 사장님 스웨덴에서 직접 수입하신 원두라는데 입호강 시켜주셔서 감사합니다,0,1,0,0,0,0,0,0,0,0,0
2253,지파시 현대시티아울렛 동대문점,이탈리아 파씨가 더 생각나게 하는 곳 진하고 맛있어요,0,0,0,0,0,0,0,0,0,0,0
2563,에픽에스프레소더커피바,매장의 분위기가 신상 카페처럼 힙하고 좋고 음료와 디저트를 개성적이고 잘 관리하고 계셔서 재방문지수가 높음,0,0,1,0,0,0,0,0,0,0,0
2067,브알라 Cafe 대학로,스트로베리 발사믹 이름부터 괴랄하지만 강추합니다 한 번 드셔보세요,0,0,0,0,0,0,0,0,0,0,0
1972,커피한약방 혜화점,대학로 공연보러갔다가 들른곳 와 자개장이라니 핸드드립의 섬세한 맛이 커피에서 느껴집니다 전 디카페인 과테말라 마셨는데 오 랫만에 맛있는 커피였습니다,0,1,0,0,0,0,0,0,0,0,0
2376,쇼콜라탑,코로나라 배달만 하는 카페에 크리스마스라 운좋게 들어갔어요 급하게 기대없이 갔다가 감동받았어요 케이크에 케이크 똑같은 거 개나 먹었어요 카페도 아늑하고 조용조용 얘기하기 너무 좋아서 진짜 혜화로컬 입장에서 나만 아는 카페 하고 싶은 코로나 끝나면 다들 가보세요 인테리어 맛 가격 다 잡았어요 이렇게 리뷰 안쓰는데 너무 친절하시구 케이크가 맛있어서 알리고 싶네,1,0,1,1,0,0,1,0,0,1,1
959,이채 카페,지나가다 골목끝에 이쁘게 테이블이 놓여져있길래 들어가봤는데 너무나 아기자기한 이쁜카페가 있더라고요 야외앉으니 바람도 선선하니 좋더라구요 커피도 넘 맛잇어요,0,1,1,0,0,0,0,0,0,0,0
3081,더피터커피,빵 종류 많고 생각보다 내부 인테리어도 편안한 무드로 좋아요 에그타르트랑 에그마요크루아상 같은 빵은 데워주시는데 맛있고 친절하셔서 잘 쉬다나왔어요 얼그레이밀크티 진짜 너무 취향이라 엉엉 울면서 마셨읍니다,1,0,1,1,0,0,0,0,0,0,0
3362,카페피크닉,인테리어 맘에 들었습니다,0,0,1,0,0,0,0,0,0,0,0
2006,트마리,아직 음식 안나왔지만 일단 카페가 너무 이뻐요 옥상도 있고 한옥풍 카페 특이하고 좋아요,0,0,1,0,0,0,0,0,0,0,0
3347,젤라떼리아 징코,커피도 맛있지만 다양한 젤라또 정말 맛있네요,0,1,0,1,0,0,0,0,0,0,0
4370,Le Sel 르셀,소금빵 나오는 시간 참고하세요 갓나온 소금빵 냄새 그냥 못지나치죠 자주 갈듯요,0,0,0,0,0,0,0,0,0,0,0
2336,파인데이즈,여기 디저트가 맛있어서 단골 사람들이 자주 찾아오는 느낌 콜드브루는 깔끔한 맛이네요 비건 초코타르트는 말하지않으면 비건인지 모를 맛이고 티라미수 스콘 꼭 드셔보시길 강추강추 맛있어서 포장 하나 더 했네요,0,1,0,1,0,0,0,0,0,0,0
2153,카페아르코 대학로점,분위기 좋고 맛있고,0,0,1,0,0,0,0,0,0,0,0
3992,발렁스,근래 들어 먹은 많은 디저트들 중에서 가장 인상깊고 맛있었어요 감동받고 갑니다,0,0,0,1,0,0,0,0,0,0,0
4166,제주시성수동,요즘 소금커피가 유행인가본뎅 소금커피 유명하다길래 찾아가봄 진짜 달다 성수동소금커피 제주시소금커피 둘 다 핵 달달 혈관에 설탕흐를거같음 달달한거 먹고싶을때 가면딱일듯 인테리어도 진짜 휴양지느낌 물씬 사장님이 제주에 진심이시다 컵받침대까지도 휴가온것같아서 친구랑 잘놀다옴,0,1,1,0,0,0,0,0,0,0,0
2719,카페 빵쌤 대학로점,소금빵 대실망이지만 알바생 훈훈친절해서 또갈듯 대파스콘이랑 크로플은 먹을만함 종류는 많은데 딱히 시그니처는 없어보임,1,0,0,0,0,0,0,0,0,0,0
3857,이곳에,카페에서 커피 마시면서 신발도 볼수있고 인스타감성으로 사진 찍기 좋을것 같아요 카페 분위기도 너무 좋고 커피랑 디저트도 맛있어요 성수동에 숨겨진 카페 찾았어요 이 근처 오면 또 방문 할 거예요,0,1,0,1,0,0,0,1,0,0,0
1069,블랑제메종북악,아메리카노도 맛있고 레몬 마들렌 진짜 너무 맛있었어요 크로와상이랑 고민했는데 실망안하고 잘 먹었어요,0,1,0,1,0,0,0,0,0,0,0
1117,세네동커피,매장깨끗하고 테이블도 많고 좋아요,0,0,1,0,1,0,0,0,0,0,0
268,톤티커피,핸드 드립 메뉴에 디카페인도 구비해주셔서 맛있게 잘 마셨습니다 다른 원두도 들어오면 또 올게요,0,1,0,0,0,0,0,0,0,0,0
2472,후와리,사진업로드가 안되네요 푸딩 너무 맛있어요,0,0,0,1,0,0,0,0,0,0,0
3295,팩토리커피 본점,약간 신맛이 있지만 가성비 좋아요,0,0,0,0,0,0,0,0,0,1,0
1470,루터커피,아이스라떼가 정말 맛있는데 흡입해서 사진은 없네요 스콘도 종류 많고 겉바속촉 늦게가니 솔드아웃된 스콘들도 있어서 아쉬웠어요,0,1,0,0,0,0,0,0,0,0,0
4387,에이요커피,혼자 에스프레소바가 처음이라 고르기 힘들었는데 사장님이 추천해주셨어요 에스프레소위에 말차크림이 올라가서 은근 잘 어울리 고 맛있게 잘먹었어요 대박 분위기도 좋고 사장님 완전 친절 나만 아는 카페,1,1,1,0,0,0,0,0,0,0,0
4214,KANTO,매장이 지하에 있는데 협소해요 주말에 갔는데 회전율을 위해서 시간 제한하더라구요 근데 마시다보니까 좌석이 불편해서 분만에 나왔어요 한번으로 족한 카페,0,0,0,0,0,0,0,0,0,0,0
2152,카페아르코 대학로점,대학로 극장안에 조용하니 좋았어요,0,0,0,0,0,0,0,0,0,0,1
2476,후와리,푸딩 진짜 맛있어요 두분다 너무 친절하시고 센스대박,1,0,0,1,0,0,0,0,0,0,0
998,스윗픽,새로나온 꽃 얼그레이 케잌 조금 작은듯한데 홍차향이 진하고 많이 안달고 맛나요 남편 생일케잌으로 주문 해야겠어요 아 그리구 바질토마토에이드 건강한 어른용 여름음료 첨 먹어보는 맛,0,0,0,0,0,1,0,0,0,0,0
4416,푼토돌체,타르트 딸기 녹차는 상큼한 딸기로 시작해서 쌉쌀한 녹차로 마무리되는 맛이었고 타르트 바삭바삭 완전 맛있었어요 디플로마티카는 꽃향이느껴지는 고급차가 생각나는 크림과 바삭바삭한 식감이 계속 먹고싶은 맛이었습니다 잘먹었습니다,0,0,0,1,0,1,0,0,0,0,0
595,신일룡의 호두파이,지금까지 먹어 본 호두파이 중에 제일 맛있음 다른건 너무 달아서 먹다가 질리는데 여기는 너무 달지 않아서 먹어도 먹어도 안질림 식감도 퍽퍽하지 않고 겉바속촉 아주 끝내줌,0,0,0,1,0,0,0,0,0,0,0
3585,브라운벤치,외관이 이뻐보여 들어갔는데 생각보다 매장은 그닥 넓지 않은듯 좌석은 쇼파식으로 된곳은 편했고 커피맛도 나름 저렴하고 맛있었어요 아쉬운건 영업시간이 시 끝이라 아쉬웠어요,0,1,0,0,0,0,0,0,0,1,0
3060,그릭썬,두번째 방문 자꾸자꾸 생각나는 맛이에요 이번에도 고소썬에 골드키위 선택해서 먹었는데 굿초이스 하나더 포장해와서 저녁으로 먹었는데 바닥까지 싹싹긁어먹었어요 양이 작아보이지만 먹으면 한끼식사대용으로 가능할만큼 배부르니 신기하네요,0,0,0,0,0,1,0,0,0,0,0
223,르프랑루프탑,갈때마다 비가와서 층엔 못가봤네요 층도 분위기 좋고 음료 맛있어요,0,0,1,0,0,1,0,0,0,0,0
3396,마뫼,뷰가 좋아여 음료는 쏘쏘,0,0,0,0,0,0,0,0,1,0,0
2694,4F,가격은 좀 비싼편이고 커피맛은 쏘쏘합니다 분위기 인테리어가 특이해서 사진찍기 좋아요 카운터 매니저 사장님 조금 더 친절했으면 좋겠어요 특이한 구조의 커피집이라 한번쯤 방문 추천해요,0,0,1,0,0,0,0,1,0,0,0
528,카페죠꽁드,수제 얼그레이 티라미슈 이거 먹으려고 일본에서 오신다고 하셨는데 정말 맛있어요 느끼하지 않은 크림과 적절 물렁하지도 딱딱하지 도 않은 한 케익시트가 넘 잘어울림 얼그레이향 강하지 않구요 커피도 적당히 맛나네용 무엇보다 카페에 울림이 없어서 좋쿠용 뷰도 좋아요 아 화장실은 남녀공용,0,0,0,1,0,0,0,0,1,0,0
2391,꽈백이,혜화동 꽈배기 맛집 방금만들어진 꽈배기와 커피는 최고다 사장님도 친절하시고 최고 오픈주방이라서 청결히 일하시는게다보여서 안심 꽈배기 도너츠도 맛있지만 게살고로케 킹핫도그도 일품,1,1,0,1,0,0,0,0,0,0,0
3442,나떼조아,편안하고 맛있고 친절한 곳,0,0,0,0,0,0,0,0,0,0,0
3315,빈스앤베리즈 소공점,좋아요 주말에는 영업 안하네요,0,0,0,0,0,0,0,0,0,0,0
3533,카페 카다로그,날이 좋을 때 방문 추천해요,0,0,0,0,0,0,0,0,0,0,0
762,몽핀,스톤힐에서 식사하고 커피와 디저트는 몽핀으로 왔어요 인테리어 멋지고 커피와 블루베리 케이크 청포도 타르트 다 맛나요 케이크 위 블루베리가 탱글탱글하고 정말 싱싱해요 베이커리카페란 이름에 걸맞게 저번에 먹어본 다른 빵들도 다 맛있었어요,0,1,1,1,0,0,0,0,0,0,0
478,더프트,진한 바닐라빈라떼와 청량감을 물씬 가져다 준 블루레몬에이드에 푹 빠졌고요 달콤 짭잘한 순우유케이크의 맛은 예술이네요 찐 단골될 것 같아요,0,0,0,1,0,1,0,0,0,0,0
116,피오르,한가지맛과 두가지맛 가격 다르고 맛 마다 질감 차이가 크네요,0,0,0,0,0,0,0,0,0,0,0
381,TIMT,카페 앞에 주차할 수 있어서 너무 좋았어요 브라우니 시켰을 때 아이스크림 올려주셔서 좋았습니다 콜드브루는 조곰 제 서탈은 아녔습니,0,0,0,1,0,0,0,0,0,0,0
2137,온더모먼트,까페 공간 넓고 예뻐요 음료도 다 맛나요,0,0,1,0,0,1,0,0,0,0,0
4190,BNHR,분우 기는 좋아요 음료 가격대비 얼음이 많이 들어가있어서 양이 적어서 아쉬웟어요,0,0,1,0,0,0,0,0,0,0,0
2846,루틴,녹차 테린느 찐하고 찐맛이에요 최고최고,0,0,0,1,0,0,0,0,0,0,0
2363,어웨이크커피바,분위기도 좋고 커피도 넘 맛있어영,0,1,1,0,0,0,0,0,0,0,0
3804,카페요아정,지하에있어서 잘 안보이지만 좋아요,0,0,0,0,0,0,0,0,0,0,0
3124,Gnoy,음악이랑 분위기 좋고 커피도 맛있어요 자주 올 것 같아요,0,1,1,0,0,0,0,0,0,0,0
772,산모퉁이,분위기로 먹는 카페 십수년째 다니는데 지하는 첨가봤네요 아이들과 온다면 지하층 좋아요,0,0,1,0,0,0,0,0,0,0,0
832,씨앤코컴퍼니,커피가 맛있고 양도 많아요,0,1,0,0,0,0,0,0,0,0,0
3631,버터핑거팬케익스 청담점,플래터가 원래 포장이 안됐던건지 기억이 잘 안나네요 다음엔 매장에서 식사할래요,0,0,0,0,0,0,0,0,0,0,0
361,통의동단팥,팥 디저트라 특색있어요,0,0,0,0,0,0,0,0,0,0,0
3280,나리꼬모 롯데백화점 명동본점,친절하시고 맛있습니다,1,0,0,0,0,0,0,0,0,0,0
786,부암동 카페 스탐티쉬,홍시수정과 퐁당 겨울에 딱 맞는 음료네요 수정과도 맛있고 홍시가 통째로 들어 있어서 잘 마시고 숟가락으로 떠 먹었어요,0,0,0,0,0,1,0,0,0,0,0
559,이태리탁,융드립 커피 마시고 더치커피 구입 작은 패트병에 덜어주셨고 더치 약간 시음했는데 진하고 신선하고 살짝 새콤 일주일만에 열었는데 살 때보다 원액 신 맛이 훨씬 강해졌어요 우유에 희석시키니 괜찮습니다,0,0,0,0,0,0,0,0,0,0,0
3337,도깨비코티지,온두라스 음식점이라 독특해서 방문했는데 음식은 양도 많고 맛도 괜찮았습니다 다만 닭튀김이 먹다보니 조금 느끼했는데 피클이라도 있었으면 좋지 않았을까 생각합니다 그리고 의자랑 테이블이 넘 낮아서 좀 불편했어요 직원분들 친절하고 음악 덕분에 분위기는 좋습니다,1,0,1,0,0,0,0,0,0,0,0
4123,비건베이커리 소보리제빵소,비건빵인데 맛있어요,0,0,0,1,0,0,0,0,0,0,0
1620,도넛정수 익선점,익선동 구경왔다가 방문한 도넛 카페 청수당 가려다가 가본 적이 있기도 하고 손님들로 꽉 차 있어서 이쪽으로 왔어요 일행은 카야유 자도넛 위에 콩가루 있다고 좋아했어요 유자크림도 너무 강하지 않아서 잘 어우러졌구요 층에 화장실 있고 좌식 테이블에 콘센트 있 어요 아이스아메리카노 카야유자도넛 타락도넛 주문했습니다,0,1,0,1,0,0,0,0,0,0,0
2919,아토모스,동네에 생긴 멋진 샵 아토모스의 취지를 응원해요 마음 변치 마시길,0,0,0,0,0,0,0,0,0,0,0
4261,히즈빈스 성수점,게이샤 원두 콜드브루 정말 맛난 카페입니다 네이버로 첫 주문하고 쿠키도 받았어용 텀블러 할인도 받고 맛난 커피와 쿠키까지 그리고 작업하기도 좋아요,0,1,0,0,0,0,0,0,0,0,1
2763,코이트커피,코이트커피부터 필터커피까지 그리고 디저트 마저 너무 맛있어요 브라우니는 꾸우우우우덕한 식감이라 포코 좋아하는 사람은 무조건 드세요 메뉴 나오자마자 사진찍는것도 까먹고 바로 먹어버렸 사진을 어떻게 찍어도 예쁘게나와서 친구들 데려가기 좋은 카페생겨서 좋습니다,0,0,0,1,0,0,0,1,0,0,0
2455,몰리다.,커피도 맛있고 스콘도 맛있어요 테라스 있어서 시원하고 햇빛도 이쁘게 들어와요 또 오고싶네요,0,1,1,1,0,0,0,0,0,0,0
284,금옥당 인사점,특별한양갱들을 만났습니다 요청하면 보자기포장으로 선물할때 더 고와질 수 있습니다 맛도 좋고 박스포장도 고급지고 특별한선물로 제격,0,0,0,1,0,0,0,0,0,0,0
982,홍콩빵태국커피,앵커 뽀로요 대신 새로 생긴 루어팍 뽀로요 오늘 처음 먹어보고는 새로운 사실을 알았습니다 앵커버터보다 더 맛있는 버터가 있다는것을요,0,0,0,1,0,0,0,0,0,0,0
2080,라뚜셩트,종로로 옮긴다음에 첨 가봤는데 인테리어 대박이에요 완전 유럽 안가봤지만 여유로운 느낌으로 사진 넘 잘 나오고 디저트도 역 시 굿굿 저거 휘낭시에였나 겉바속촉 쫀득 쩔탱 맛있었다는 뜻 입니다,0,0,1,1,0,0,0,1,0,0,0
3293,팩토리커피 본점,작지만 이쁜 가게네요,0,0,1,0,0,0,0,0,0,0,0
3778,카페타치,뒷 정원이 참 예쁘던데 테이블에 손님이 다 차있었어요 인테리어가 예뻐서 사진을 찍어도 잘 나올 것 같아요,0,0,1,0,0,0,0,1,0,0,0
4183,그리네 본점,밀크티는 맛잇는지 잘 모르겟지만 디저트가 다양하고 모두 맛있어서 좋아요 매장도 넓고 감성이 있어서 자주 와요,0,0,1,1,0,0,0,0,0,0,0
2444,네이버후드,성북동 공기 좋은곳 주차편합니다 쑥케이크 맛있어요,0,0,0,1,0,0,0,0,0,0,0
2849,스스쿠,다쿠아즈가 진짜 마카롱 느낌이에요 폭신 촉촉 보다는 쫀득 바삭한 식감을 생각해야 돼요 생각보다 파운드가 많이 안달고 맛있었어요,0,0,0,1,0,0,0,0,0,0,0
4091,망티커피 성수점,진짜 아이디어 좋은 카페 촉촉하고 부드러운 아이스케이크를 아이스크림처럼 스쿱으로 떠주는데 넘 귀엽고 유니크해요 심지어 너무 맛있음 진짜 입에 넣으면 눈처럼 녹아요 음료도 대용량인데 너무 가격이 착하고 맛있어요 딸기티라미수 라떼 강추 합니다 제발 체임점 신림에도 내주세요,0,1,0,1,0,1,0,0,0,1,0
4388,스트로베리32 성수점,문의했던 질문에 답변도 빨라서 좋았구 예약시간보다 일찍 방문했는데도 친절하게 응대해주셔서 너무 좋았어요 그리고 가장 중 요한 스트로베리케익도 맛있어서 포망고케익도 굉장히 기대하고 있었는데 너무너무 맛있어요 솔직한 제 입맛으로는 스트로베 리케익보다는 망고가 더 맛있네용 올해는 잊지않고 기억하고 있어서 두가지 케익을 모두 맛봐서 너무 행복하네요,1,0,0,1,0,0,0,0,0,0,0
2628,에스프레소바 카페 상왕제약,독특한 메뉴가 있는 에스프레소 카페 영업시간이 짧아서 또 방문할수있을지는 모르겠지만 맛있고 독특한 한 잔을 할 수 있다 시간 여유 되시는 분들은 방문해보는 것도 좋음 진짜 한약을 팔진 않음,0,1,0,0,0,0,0,0,0,0,0
1880,화이트버튼,광장시장 나들이 나섰다가 동문 입구 앞에 인생디저트 맛집을 만났어요 꿀자몽은 상콤달콤한 과즙이 음 자몽쥬스나 에 이드만 맛보다가 통째로 먹게될 줄이야 피곤함이 싹 풀리는 기분 최고였어요 또 집에서 크로플 자주 만들어 먹어서 까페에서 파는 크로플은 별로 기대감이 없었는데 왠일이야 너무 맛있는거 있죠 감탄에감탄 자주 찾을꺼 같아요,0,0,0,1,0,0,0,0,0,0,0
3241,커피루소 정동,커피 브런치 먹으러 방문 맛은 커피는 원두 선택가능하고 산미 없고 다크함 브런치는 가격대비 양이 적어 인스타용 인 듯 초록초록한 풍경이 통창에 보여 뷰는 좋으나 좀 혼잡해서 시끄러움 직원분들 바쁜와중에 친절하시려 하나 설명을 잘 안해줌 브 런치는 층에서만 취식 가능합니다,0,0,0,0,0,0,0,0,1,0,0
3982,굴림,마들렌이 쑥 호박유자 호지차 등 종류가 많아요 여기서 좀만 나가면 한강,0,0,0,0,0,0,0,0,0,0,0
4368,Le Sel 르셀,기본 소금빵 주문했고 소금빵 종류가 많아요 기본 소금빵 천원 당연한 얘기지만 빵나온지 얼마 안되었을때 사먹어서 진짜 맛남 자 주 갈 예정,0,0,0,1,0,0,0,0,0,0,0
2273,리본윈도우,갈 때마다 후회 없는 맛 깔끔해서 좋습니다 이번에 시킨 비프샌드위치 맛은 조금 불고기 같았어요,0,0,0,0,0,0,0,0,0,0,0
1523,카페 르꽁뜨,고즈넉하고 깔끔하고 소담하게 예쁜 카페에요 사장님도 종업원분도 너무 친절하시구요 무엇보다 이곳은 케익 맛집 같습니다,1,0,0,1,1,0,0,0,0,0,0
429,그린냅,아보카도 샌드위치 짱 신선 짱 맛잌 어요,0,0,0,1,0,0,0,0,0,0,0
156,푸른 양귀비,분위기 완전 멋있는 카페에요 박물관인줄 알았어요 구경할것이 얼마나 많던지 진짜 너무 신기해서 계속 구경했네요 음료도 맛있구 테이블도 넓게 있어서 친구랑 카페구경하고 즐겁게 수다수다 하고 갑니당,0,0,1,0,0,1,1,0,0,0,0
602,커피펙토리글로보,친구들이랑 간만에 만나서 삼청동 나들이 다녀왔어요 거울무슨카페 가려다가 생각보다 너무 좁고 별로여서 찾아다니다가 우연히 발 견했어요 사람도 적었고 분위기도 너무 좋았어요 레몬에이드는 맛있었고 시원했는데 딸기바나나스무디는 약간 약맛이난다고 해야하 나 좀 그랬던거같야요 담에 가면 커피종류를 마셔보고싶네요 윗층에는 일반카페 모양의 카페가 있다는데 안올라가봐서 어,0,0,1,0,0,1,0,0,0,0,0
2405,오버스토리,예약제라 붐비지 않고 조용한 곳에서 커피 마시면서 시간 보내다 갈 수 있어서 너무 좋아요,0,0,0,0,0,0,0,0,0,0,1
1423,카페느티,다양한 책들이 많이 구비되어있어 좋아요 보통의 북카페들보다 음료 가격이 많이 저렴하면서도 맛있어요 특히 케잌이 진짜 맛있어 요 사장님 너무 친절하시고 서비스도 주셨어요 카페에 예쁜 꽃들도 너무 많아요 조화가 아니라 생화들 잘 힐링하다감니 다 또올꺼에요,1,0,1,1,0,0,0,0,0,1,0
3696,빙봉,인스타 맛집일줄 알았는데 의외로 음식도 훌륭해요 기다릴 가치가 있는 곳,0,0,0,0,0,0,0,0,0,0,0
2911,놀숲 성신여대점,킹덤 권 월에 나왔는데 월 일에도 없음 예전 만화방들은 신간 하루라도 늦으면 난리났는데 요즘만화방들은 몇개월 늦어도 괜찮은듯,0,0,0,0,0,0,0,0,0,0,0
1269,남매다과점,들어갈때부터 남매사장님들의 밝은 웃음이 맞이해주니 입장부터 기분이 달달했다 마카롱부터 커피까지 솔직히 내자동 맛집 대장인듯 앞으로 더 떡상 예상해본다 사장님의 어쩔줄몰라하는 친절함만 보더라도 맛에 대해 조심스러움과 자부심이 느껴진다 자주 가고 싶고 재방문의사 있음,1,1,0,1,0,0,0,0,0,0,0
2454,몰리다.,커피랑 스콘 브라우니 모두 너무 맛있어요 인테리어도 예쁘고 햇빛도 잘들어서 분위기도 너무 좋네요,0,1,1,1,0,0,0,0,0,0,0
2929,피알앤티,사장님이 친절하시구 커피에 자부심이 느껴 지십니다 신설 올때마다와야겠어요,1,1,0,0,0,0,0,0,0,0,0
78,카페 시노라,줄서서 기다리려도 되는 커피맛집,0,1,0,0,0,0,0,0,0,0,0
2507,커피 이터니티,하 증맬로 찾아온 보람 음료 종류가 너무 궁금해서 명이서 잔 시켰어요 증맬루 맛있네요 이터너티커피는 진짜 취저입니다 약간 뭐랄까 제티맛인데 그냥 제티말고 시그니엘급 고급진 제티 맛이에요 레몬에이드 무적권 시키세여 진짜 찐맛탱 아메리카노 원두는 강배전도 아니고 씁쓸한 맛도 덜 나서 호불호 없을 것 같아요 추천 추천 합니다,0,1,0,0,0,1,0,0,0,0,0
1484,부빙,비싸지만 맛있어요 대기가 있어요 인이 왔는데 인씩 다른맛 시켰어요 양이 그렇게 많진 않아요 여자 혼자 인 빙수 가능합니다 팥빙수랑 호지차빙수 먹었습니다 팥 퀄리티가 좋아요 얼음도 맛있어요 떡은 좀 아쉽네요,0,0,0,1,0,0,0,0,0,0,0
3397,마뫼,안에 좌석 느낌 밖에 공간도 다 좋아요,0,0,1,0,0,0,0,0,0,0,0
4312,푸르너스가든 서울숲,수박주스랑 에이드 너무 맛잇엇어요 담엔 앉아서 먹고 갈게요,0,0,0,0,0,1,0,0,0,0,0
1987,합 원서점,비오는 날 혼자 앉아 있었습니다 큰 창으로 내다 보이는 비에 젖은 푸른 담쟁이 한옥 기와로 떨어지는 빗물 정말 분위기 있는 곳이었습니다 다만 기대했던 주악이 그렇게 작은 사이즈인줄은 몰랐습니다 작아도 너무 작은 사이즈 가격만 생각하면 매우 사악합니다 아름다운 공간에 앉아있는 입장료라고 생각해야 할것 같습니다,0,0,1,0,0,0,0,0,0,0,0
1830,제이히든하우스,넘 예쁘고 넓고 쾌적하고 깨끗하고 음료 디저트도 다 맛있어요 또 가고싶어요,0,0,1,1,1,1,0,0,0,0,0
633,프릳츠 원서점,안국오면 종종 들리는 프릳츠 분위기도 컵의 모양도 커피 맛도 모두 만족스러운 곳입니다 가격대는 쪼꼼 있어서 아쉽지만 그만큼 힙한 갬성으로 매력을 뽐내는 곳이기도 합니댯,0,1,1,0,0,0,0,0,0,0,0
919,네스트 & 레스트,옮겨오기 전 부터 가보고 싶었는데 드디어 방문했네요 조용히 쉬고 오기 좋은거 같아요,0,0,0,0,0,0,0,0,0,0,1
3928,카페 할아버지공장,오늘 처음 알게된 성수동 핫한 카페 할아버지공장 커피값은 좀 비싸지만 맛과 향이 좋았어요 층 층은 행사준비로 막아놓아서 아쉬웠어요 다음 방문때는 층에서 즐기기로,0,1,0,0,0,0,0,0,0,0,0
3479,한상훈셰프,맛있고 분위기좋구 모두 좋았습니다,0,0,1,0,0,0,0,0,0,0,0
1318,에이에이트카페,매일 지나치다가 빙수맛집이라는 소문에 들림 와우 밀크빙수 예술입니다 양도 많고 샤르륵 놓는 우유맛 샤벳이랑 인절미 단팥의 조화 다음번에는 다른 빙수도 도전 커피도 끝맛이 계속 입속에 남아요 연한맛 좋아하는 내 취향 인테리어도 멋지네요 뭔가 훌륭한 프로젝 트가 일어나는 건물인듯 아쇼카 네이버 폭풍 검색해봄,0,1,0,1,0,0,0,0,0,0,0
